#multi:
;mass A;mass B;
t;x;x;
1.083333E1;-2.105391E-2;2.143236E-2
1.086667E1;-2.123311E-2;2.161597E-2
1.090000E1;-2.139520E-2;2.177058E-2
1.093333E1;-2.153818E-2;2.190933E-2
1.096667E1;-2.165123E-2;2.202943E-2
1.100000E1;-2.174448E-2;2.211283E-2
1.103333E1;-2.181342E-2;2.219340E-2
1.106667E1;-2.187260E-2;2.223540E-2
1.110000E1;-2.190042E-2;2.226644E-2
1.113333E1;-2.188725E-2;2.226147E-2
1.116667E1;-2.185175E-2;2.222994E-2
1.120000E1;-2.180694E-2;2.217089E-2
1.123333E1;-2.172608E-2;2.209397E-2
1.126667E1;-2.161986E-2;2.199444E-2
1.130000E1;-2.149598E-2;2.186645E-2
1.133333E1;-2.134765E-2;2.172418E-2
1.136667E1;-2.117468E-2;2.155759E-2
1.140000E1;-2.099496E-2;2.138600E-2
1.143333E1;-2.078393E-2;2.118532E-2
1.146667E1;-2.056258E-2;2.096030E-2
1.150000E1;-2.033275E-2;2.073457E-2
1.153333E1;-2.011218E-2;2.050132E-2
1.156667E1;-1.986001E-2;2.026754E-2
1.160000E1;-1.960914E-2;2.001865E-2
1.163333E1;-1.935438E-2;1.976383E-2
1.166667E1;-1.909788E-2;1.953437E-2
1.170000E1;-1.884433E-2;1.927724E-2
1.173333E1;-1.859456E-2;1.904604E-2
1.176667E1;-1.834474E-2;1.880345E-2
1.180000E1;-1.811011E-2;1.859129E-2
1.183333E1;-1.789885E-2;1.837387E-2
1.186667E1;-1.768407E-2;1.818172E-2
1.190000E1;-1.749324E-2;1.800018E-2
1.193333E1;-1.731395E-2;1.783386E-2
1.196667E1;-1.714754E-2;1.767567E-2
1.200000E1;-1.702233E-2;1.755175E-2
1.203333E1;-1.689975E-2;1.744403E-2
1.206667E1;-1.681320E-2;1.737152E-2
1.210000E1;-1.675660E-2;1.730146E-2
1.213333E1;-1.671777E-2;1.728732E-2
1.216667E1;-1.670105E-2;1.729016E-2
1.220000E1;-1.671383E-2;1.728997E-2
1.223333E1;-1.675191E-2;1.734592E-2
1.226667E1;-1.681476E-2;1.742780E-2
1.230000E1;-1.687851E-2;1.751637E-2
1.233333E1;-1.699904E-2;1.762630E-2
1.236667E1;-1.714224E-2;1.776478E-2
1.240000E1;-1.729534E-2;1.792762E-2
1.243333E1;-1.746381E-2;1.809403E-2
1.246667E1;-1.766429E-2;1.829416E-2
1.250000E1;-1.786456E-2;1.849496E-2
1.253333E1;-1.808359E-2;1.871110E-2
1.256667E1;-1.831095E-2;1.893003E-2
1.260000E1;-1.855575E-2;1.915935E-2
1.263333E1;-1.879695E-2;1.941487E-2
1.266667E1;-1.903131E-2;1.965938E-2
1.270000E1;-1.929443E-2;1.990103E-2
1.273333E1;-1.954460E-2;2.014332E-2
1.276667E1;-1.979126E-2;2.039543E-2
1.280000E1;-2.002557E-2;2.063082E-2
1.283333E1;-2.025963E-2;2.086702E-2
1.286667E1;-2.048066E-2;2.108147E-2
1.290000E1;-2.070612E-2;2.130124E-2
1.293333E1;-2.089829E-2;2.147958E-2
1.296667E1;-2.106911E-2;2.166220E-2
1.300000E1;-2.122685E-2;2.180485E-2
1.303333E1;-2.138479E-2;2.194335E-2
1.306667E1;-2.151488E-2;2.204763E-2
1.310000E1;-2.161633E-2;2.213901E-2
1.313333E1;-2.170099E-2;2.221581E-2
1.316667E1;-2.175314E-2;2.225868E-2
1.320000E1;-2.176820E-2;2.227150E-2
1.323333E1;-2.178273E-2;2.227774E-2
1.326667E1;-2.175796E-2;2.224199E-2
1.330000E1;-2.170872E-2;2.217863E-2
1.333333E1;-2.164080E-2;2.210325E-2
1.336667E1;-2.154634E-2;2.199955E-2
1.340000E1;-2.143111E-2;2.188247E-2
1.343333E1;-2.128918E-2;2.170786E-2
1.346667E1;-2.113962E-2;2.155531E-2
1.350000E1;-2.095182E-2;2.136990E-2
1.353333E1;-2.076230E-2;2.117481E-2
1.356667E1;-2.054763E-2;2.095661E-2
1.360000E1;-2.031722E-2;2.072631E-2
1.363333E1;-2.008444E-2;2.048055E-2
1.366667E1;-1.984252E-2;2.024170E-2
1.370000E1;-1.960602E-2;1.999252E-2
1.373333E1;-1.935644E-2;1.974823E-2
1.376667E1;-1.911094E-2;1.950525E-2
1.380000E1;-1.885162E-2;1.926647E-2
1.383333E1;-1.860921E-2;1.903300E-2
1.386667E1;-1.837921E-2;1.880383E-2
1.390000E1;-1.814920E-2;1.857321E-2
1.393333E1;-1.793052E-2;1.836754E-2
1.396667E1;-1.774414E-2;1.816046E-2
1.400000E1;-1.754412E-2;1.798667E-2
1.403333E1;-1.738153E-2;1.781687E-2
1.406667E1;-1.722889E-2;1.768196E-2
1.410000E1;-1.710995E-2;1.754150E-2
1.413333E1;-1.700311E-2;1.743070E-2
1.416667E1;-1.692809E-2;1.733695E-2
1.420000E1;-1.685038E-2;1.728746E-2
1.423333E1;-1.680780E-2;1.725199E-2
1.426667E1;-1.678598E-2;1.724979E-2
1.430000E1;-1.679601E-2;1.726787E-2
1.433333E1;-1.683382E-2;1.730302E-2
1.436667E1;-1.688904E-2;1.737352E-2
1.440000E1;-1.697476E-2;1.745620E-2
1.443333E1;-1.708286E-2;1.757734E-2
1.446667E1;-1.719658E-2;1.770984E-2
1.450000E1;-1.734029E-2;1.786614E-2
1.453333E1;-1.750652E-2;1.803468E-2
1.456667E1;-1.768714E-2;1.822348E-2
1.460000E1;-1.787554E-2;1.842162E-2
1.463333E1;-1.810083E-2;1.863489E-2
1.466667E1;-1.832159E-2;1.886915E-2
1.470000E1;-1.854657E-2;1.910362E-2
1.473333E1;-1.878670E-2;1.934962E-2
1.476667E1;-1.902646E-2;1.959480E-2
1.480000E1;-1.926704E-2;1.984201E-2
1.483333E1;-1.950709E-2;2.008812E-2
1.486667E1;-1.973959E-2;2.033962E-2
1.490000E1;-1.997510E-2;2.058462E-2
1.493333E1;-2.020380E-2;2.080991E-2
1.496667E1;-2.041367E-2;2.103492E-2
1.500000E1;-2.061261E-2;2.124777E-2
1.503333E1;-2.080888E-2;2.144232E-2
1.506667E1;-2.099592E-2;2.163062E-2
1.510000E1;-2.114270E-2;2.177981E-2
1.513333E1;-2.128839E-2;2.192194E-2
1.516667E1;-2.140775E-2;2.204485E-2
1.520000E1;-2.149132E-2;2.212648E-2
1.523333E1;-2.157364E-2;2.220341E-2
1.526667E1;-2.162814E-2;2.225033E-2
1.530000E1;-2.166028E-2;2.226928E-2
1.533333E1;-2.165896E-2;2.228094E-2
1.536667E1;-2.163326E-2;2.226447E-2
1.540000E1;-2.159479E-2;2.221595E-2
1.543333E1;-2.151603E-2;2.214440E-2
1.546667E1;-2.142394E-2;2.205277E-2
1.550000E1;-2.130223E-2;2.193274E-2
1.553333E1;-2.117752E-2;2.179580E-2
1.556667E1;-2.102318E-2;2.162984E-2
1.560000E1;-2.083611E-2;2.146034E-2
